S3,D9,HT,10
H6,DT,ST,10
DJ,CK,C9,19
D8,C7,H2,8
DA,HQ,S8,11
CJ,D7,S8,10
S5,SQ,H4,15
SK,C6,C4,10
DT,D9,H3,19
D6,HK,H5,15
C4,S9,HQ,10
CK,DQ,D2,12
H4,HT,H6,20
DK,ST,S5,15
CT,H7,C9,19
H6,S4,D2,6
S4,H3,S2,6
D3,HA,CK,11
SA,H9,DA,11
S5,D9,D2,11
D6,HK,C4,10
D5,H4,SA,11
D2,S8,H9,9
C4,HJ,S9,10
HJ,S3,DQ,10
S7,C9,HJ,10
C2,C2,DQ,10
D9,CK,SK,10
CQ,SK,D8,10
C9,CJ,CQ,29
D3,C4,D3,6
ST,HT,SK,20
HJ,DQ,D2,12
S6,D9,SQ,16
DJ,CT,D2,12
DT,CT,D3,13
C6,H9,HT,19
SJ,DT,C4,10
C7,CQ,DA,17
C7,H3,CJ,17
D6,CA,H8,11
SK,D9,DK,19
H3,H8,HA,22
CJ,C8,C2,20
SA,H5,C4,11
C8,C2,HT,10
SJ,HJ,HQ,20
D3,C6,D7,10
H2,H8,H6,16
S8,H8,HT,18
C3,H4,C9,12
C2,H2,SJ,10
H4,H3,HA,18
HA,C3,S8,11
CQ,DJ,SQ,10
S3,HA,C6,11
H3,SJ,CK,10
C4,D4,DK,14
D8,HJ,SJ,10
D7,CQ,HJ,10
H3,H9,SK,12
CA,CQ,CQ,31
CQ,CJ,DK,20
C7,D8,CK,17
H8,C6,D7,8
DJ,HJ,H3,13
DJ,H3,HQ,13
H4,H6,DQ,10
HQ,SJ,SK,20
ST,D7,CK,10
SQ,SA,H5,21
S4,SJ,H2,14
D5,H7,H8,15
DA,DT,C3,21
SQ,S7,CQ,17
H7,HK,S6,17
D8,DJ,S2,18
DQ,S7,DA,21
SK,DT,S7,17
S2,C2,S6,8
H2,S8,D6,8
C3,CK,HT,13
C5,S4,H3,5
DQ,DK,ST,20
C4,HK,HJ,20
SA,HJ,CA,11
HK,H3,D4,13
DK,DJ,ST,20
H4,H7,S5,11
C9,D8,CQ,19
S8,DA,CQ,11
DK,H9,S9,10
S7,HT,S4,11
CA,H3,S5,11
CK,H5,S7,10
C6,C4,H6,10
DQ,DQ,C2,20
D5,D9,DJ,24
H2,S7,CQ,10
HQ,C2,H9,19
DA,H9,HT,19
C7,D3,D6,9
D7,H3,C8,8
HJ,H2,C2,12
CK,SJ,CQ,20
DK,S4,D3,13
HA,ST,ST,20
H3,D5,D9,14
H5,S5,SJ,15
DA,S9,H2,11
SQ,S5,D2,15
S3,SK,C5,13
CJ,H3,ST,10
D6,D7,CA,13
C7,H5,HA,16
DA,CJ,H4,11
C4,DQ,S6,10
C9,S9,CK,19
DQ,CQ,HJ,10
DA,C3,CT,13
D5,CA,C6,17
HJ,S2,D6,10
H7,SJ,D6,10
CA,D8,D6,14
S9,S7,D7,16
H7,D3,C8,8
S2,C5,D3,5
CA,H9,S9,11
HA,S8,S2,11
CQ,HA,HA,22
SA,C8,H4,11
DK,D3,SJ,13
D4,D9,C6,13
C3,DJ,CQ,13
H2,D8,DT,18
H9,D2,CT,10
SJ,S9,D4,19
H6,C7,H2,8
S5,H8,CA,11
S9,CJ,CQ,20
DJ,D7,H9,17
D8,H5,D2,10
D4,H5,CT,10
S3,D3,DA,14
HA,D5,HT,21
S8,D3,H5,8
DT,CQ,C8,18
HJ,C4,C5,10
HK,C7,HK,20
HK,HJ,DJ,20
C5,CA,C5,21
H3,HJ,C3,13
C9,HQ,D3,10
CT,DA,H6,11
DA,D8,S5,19
H2,S2,DQ,10
D5,SJ,D6,11
D9,D4,S5,13
HT,DJ,CK,10
DQ,S4,CQ,10
HQ,D6,CQ,10
HA,S2,C7,11
CK,C3,H3,13
C8,C6,H2,14
H3,D3,DK,13
D5,C5,S8,8
S7,H9,H7,16
C3,HT,C7,10
C8,S5,D2,8
D5,D6,H8,11
HK,H2,H2,14
S2,HK,S8,10
H8,H6,D7,14
S9,H9,D7,9
CJ,HK,C9,19
H3,D4,HK,13
DT,DJ,D3,23
CJ,H6,D3,10
S6,DK,CT,10
HA,H6,DT,17
CT,C3,H7,13
H9,S7,HQ,19
C9,C3,D5,12
C3,C4,C7,14
H2,CK,CK,20
D5,S4,HK,10
C3,C7,H8,10
CA,S6,SQ,16
DQ,D6,HA,16
C6,D3,D9,12
D4,S7,SJ,17
C3,HQ,H6,16
CK,H2,HT,12
HT,C4,HT,20
H6,S3,DT,10
DJ,S6,D4,14
S6,SA,D9,17
S4,SQ,DT,14
S8,C9,HA,11
C7,S7,DK,10
DA,S2,ST,12
HT,SK,D9,10
C5,S3,SJ,13
S2,C7,D5,7
SA,S4,D9,15
H3,S8,C3,8
D3,CK,D7,10
CT,CT,CK,30
DJ,H9,S5,10
C7,S5,S8,13
SJ,CQ,H2,10
C5,S6,CK,15
C3,H8,D8,8
CJ,C2,S2,12
H3,CT,D5,10
HJ,S5,HK,20
H7,CA,H3,11
C2,S7,S8,15
H7,CQ,H4,11
C7,C3,S3,10
S3,SJ,DJ,13
SJ,ST,DA,20
H8,H5,ST,13
D9,CK,H6,10
D2,HA,S6,11
SK,C7,CA,18
HQ,DA,S3,11
DT,HT,D7,17
CA,DQ,C5,16
S4,S2,D9,9
H6,C4,HJ,16
HK,C5,DA,11
D8,C3,SQ,10
ST,SK,C6,20
C6,CJ,D8,16
DT,D9,H7,19
S2,H3,C6,6
H4,D8,D5,13
S5,D5,C3,5
DK,HK,D2,12
C9,CT,HA,19
H3,C8,S9,9
DT,SJ,S8,18
C7,S8,D8,8
CA,DK,SJ,11
HJ,D8,C2,10
H7,HT,D6,17
S8,SA,H3,19
SQ,C2,CJ,12
CQ,D4,CT,20
SA,S9,DQ,20
S7,C5,H6,7
S4,H7,C5,7
S6,CT,D2,10
H4,HT,C9,14
H4,HA,S4,15
H7,CJ,D5,10
S5,HA,S7,12
C5,S2,C5,10
H2,DJ,C2,10
D6,ST,SK,20
CA,D5,HT,11
C6,S6,HJ,10
CJ,ST,SJ,20
D9,D5,DA,25
S8,D7,CT,10
S9,ST,D8,19
CT,D7,C3,13
S3,SK,SJ,23
D9,D6,D5,20
D7,D4,ST,11
D3,D7,HT,10
C3,C9,D2,12
CJ,H7,DA,11
H7,D3,S6,7
D5,S5,DA,16
SJ,S5,S4,19
S8,D2,H5,8
D2,H7,S9,9
C3,D5,C2,5
C4,S6,C7,11
HK,S2,D4,10
C3,C5,D6,8
C6,D5,C9,15
SQ,CA,S7,17
HJ,S6,H8,18
H7,CK,C7,17
H5,H5,CQ,10
D8,H6,CT,10
H3,DJ,SA,11
SA,D5,CQ,11
C9,D3,S5,9
HJ,D4,D6,10
D7,H3,DQ,17
SJ,C5,S4,14
D4,C6,C7,13
S4,C6,CQ,16
DJ,DQ,C3,20
D4,SA,CK,11
S6,CA,H9,11
C9,C4,C5,18
D5,CJ,SA,11
D6,C7,S6,7
HJ,C3,C7,10
HK,H7,H6,23
D9,CK,H6,10
S5,DT,DA,21
D9,CK,CQ,20
H9,ST,CA,11
D8,SK,C4,10
D7,C8,CT,18
S3,S8,S6,17
H3,S5,D6,6
S8,S2,S9,19
C4,C3,HT,10
H6,H9,CQ,15
H8,H7,HJ,25
CQ,S2,HA,11
H3,H4,S8,8
D7,CQ,C4,14
D9,DQ,CT,19
SK,SK,DK,20
H7,C5,S6,7
SA,C5,H5,11
D2,S9,D8,10
D4,C2,H5,5
H8,SA,HJ,18
H9,SQ,C6,10
S4,H3,H3,6
CT,D9,C3,13
C8,DA,H9,11
S9,CJ,DK,10
SJ,H8,D7,10
H3,DA,ST,11
DT,HA,S6,11
S3,C3,D3,3
D9,C8,D9,18
S7,DJ,ST,17
D8,DA,H4,19
DT,SK,C4,10
HJ,SA,D5,11
S7,H3,D9,9
H4,D4,C5,5
DA,C9,SJ,11
C4,C5,D4,9
H9,H4,C2,13
CQ,DK,C9,19
D9,C7,DJ,19
D7,S9,C6,9
C6,DT,H8,10
D2,CT,S7,10
H8,SQ,C5,10
S6,S8,SJ,24
CJ,HA,H3,14
C8,H5,H5,10
C3,S4,CK,13
D7,S3,S5,8
D2,D6,D5,13
D2,D2,CT,10
SQ,HJ,S7,17
HJ,H8,D4,18
H9,H2,S6,11
DT,CT,S9,10
H4,HA,D4,15
S3,CQ,HQ,10
H8,SK,CK,10
C2,D6,D4,10
SQ,D3,HA,11
SJ,S9,D6,19
SJ,S8,S5,23
D7,H9,DT,17
HJ,S8,C2,10
C3,CQ,H9,13
H5,C5,D7,7
S5,C4,S8,13
CA,SA,H9,11
CA,S2,DA,11
HA,C6,S4,11
S8,S9,S4,21
S3,C7,S7,10
SA,SJ,S2,23
SQ,S8,C2,18
C9,S5,S3,9
DA,D4,H3,15
C5,SK,DT,10
D7,D2,H5,9
S7,DA,H6,11
C9,D7,C3,12
H2,D5,C8,8
S8,DK,D9,19
D2,HQ,C3,10
D9,SJ,C5,10
S9,CT,D7,10
C7,H9,D2,9
D9,C7,CQ,17
C6,ST,C3,10
D9,HQ,D7,16
SK,H7,H4,11
HK,DK,DK,20
CQ,D7,DJ,17
S3,SK,H6,13
S6,H5,D2,6
S2,C2,DK,10
D9,SJ,SK,20
S2,H8,D8,8
D4,H7,D9,13
SK,S6,CK,16
D2,DT,C5,12
H4,C4,ST,10
CK,H4,C3,13
HQ,C6,CJ,16
H8,CK,H2,10
DA,SQ,C3,11
DK,S4,D2,12
C5,HJ,D3,10
SJ,H3,D3,10
ST,C8,SK,20
S2,S4,SQ,16
CJ,D9,H6,10
DJ,SA,CT,11
C4,C2,HT,10
CQ,DA,SA,11
HA,S6,ST,16
DQ,H9,H7,16
D5,SA,ST,21
C7,D6,C3,10
C4,D3,H2,4
S9,DJ,CK,10
D4,S7,C5,7
H8,HT,CQ,18
DT,CA,DQ,20
HT,SK,H3,13
SQ,CK,D9,10
C7,HA,HT,21
S4,DQ,CQ,10
C5,D2,ST,10
DT,C5,C3,10
HQ,S9,S5,14
DJ,S4,HK,10
D2,H6,D3,6
D6,S6,CJ,10
D8,H2,SA,11
C3,CK,H4,13
C8,S4,S2,8
D2,C6,DK,12
D5,D7,ST,12
D5,D3,H3,8
CA,S9,SK,19
S5,D2,D9,11
CQ,D7,H7,10
SJ,S5,SA,26
C7,SA,DK,11
SQ,SJ,S3,23
H2,DK,D7,17
S8,CJ,CJ,20
DT,CQ,H7,10
H7,S3,H4,11
H6,S6,D5,6
H3,H7,D7,10
H3,H2,HJ,15
C8,D4,D8,12
DQ,SA,SJ,21
C8,SA,S7,18
DJ,SQ,C6,10
HK,S9,D9,10
HJ,DQ,HA,21
H5,SJ,H9,14
CK,DJ,DJ,20
HT,S2,S4,10
CQ,DJ,DJ,20
H7,DJ,DJ,20
D3,D3,HQ,10
H7,H8,HA,26
H5,CJ,C3,13
D2,H3,S9,9
S4,C6,H6,6
S3,H5,D7,7
S6,C5,SJ,16
HK,D5,C2,10
H6,CQ,C7,17
S9,D4,DQ,14
S9,S8,HT,17
DQ,S6,H4,10
D8,C6,H5,8
DK,D9,HQ,19
C8,HK,H7,17
S8,S2,D9,10
SJ,S2,S4,16
HT,H8,D5,18
D7,CT,H4,10
C3,DJ,C2,10
S4,SJ,ST,24
C6,C6,D4,12
C9,H6,H3,9
H5,DQ,C7,10
D5,C4,D5,10
H6,C4,C8,12
C5,H9,D4,9
ST,D3,DA,14
H2,HA,DA,13
H9,HJ,S6,19
DJ,D2,CQ,12
H8,ST,CA,11
CQ,H7,C3,13
D5,D7,CK,12
C2,DQ,HA,11
CK,C2,SA,12
HA,CJ,H4,15
D3,SJ,CK,10
C3,D3,D7,10
S6,H6,C5,6
HK,SA,HJ,20
D8,DK,S8,18
C7,S2,DK,10
S5,C9,C2,11
S9,D3,DK,13
SJ,H8,D8,10
C9,S2,HT,10
S9,D8,CQ,10
S9,C3,H9,9
CA,D8,H2,11
SQ,H2,C4,10
S7,C2,D5,7
S9,CA,D5,11
H5,CT,DT,10
SQ,H6,H9,15
S8,CT,C4,14
C3,HQ,D3,10
DT,H2,D9,19
CA,HJ,S9,11
HA,S4,H2,13
D7,S5,SA,16
CA,D7,D3,11
D7,D8,S8,15
DQ,HT,D4,14
D7,S9,D5,12
DA,HQ,H7,17
HJ,HA,HQ,31
DT,H5,H9,14
C3,DA,C2,11
DJ,D7,CK,17
D5,D8,HA,13
C9,HT,CK,19
S9,C6,HQ,10
DT,S8,CT,10
HJ,DQ,CK,10
SJ,SK,C8,20
S8,H9,C4,9
S4,ST,ST,24
D4,D7,D2,13
CJ,S6,DT,10
S6,C5,HK,10
C8,SQ,DJ,10
ST,S4,SQ,24
ST,S2,CJ,12
C3,C4,D9,9
DK,C9,DT,20
S4,DK,D7,17
C2,C4,S8,8
H6,HT,HJ,26
H8,D9,C7,9
SK,CJ,D3,10
D2,H5,HJ,15
CT,ST,C6,16
ST,HQ,DQ,10
C3,D5,HQ,10
CT,C3,C3,16
CA,SJ,DK,11
C4,H8,S6,8
SJ,S8,H8,18
C7,S9,C5,12
S7,DJ,D9,19
H4,C9,S9,9
HK,H2,HQ,22
S7,D5,S4,11
ST,C7,SQ,20
H9,S4,C2,9
S7,CK,SQ,17
S7,S6,S4,17
DT,C2,S8,10
D7,SJ,C2,10
SK,HA,C6,11
D2,S2,HK,10
CK,SA,S4,15
D3,H9,S6,9
S6,D8,C2,8
C8,C4,H6,12
CJ,CT,DT,20
D4,CT,S2,10
C5,D6,DA,17
D3,D8,H7,11
C3,DT,S3,10
S7,DK,DK,20
C8,D8,DK,18
DJ,HK,H5,15
SJ,D6,CA,11
C8,H9,C6,14
S7,D7,DJ,17
CA,SQ,D3,11
D2,C7,H3,7
CQ,C4,CQ,24
D3,S3,H2,3
C8,D5,CA,19
CA,D3,H6,11
D7,S6,C7,7
C4,SK,S4,14
SA,S4,CJ,15
S9,HT,D8,10
C2,HT,H5,15
HJ,HK,HK,30
SJ,SA,H8,21
H3,CJ,C9,19
H2,H5,SJ,10
C5,S5,H4,5
SQ,H7,H6,13
C6,D5,C7,13
H7,C8,SJ,10
CJ,H6,S6,10
C2,D4,C3,5
H5,ST,D7,10
CT,S4,H7,10
H7,D2,D5,7
C3,C3,SK,10
D5,H4,HQ,14
S8,CQ,C4,14
SJ,H6,H5,11
DA,CK,C6,16
C7,S6,C8,15
DK,DT,H2,20
HQ,DT,H5,15
H6,S5,C6,6
CT,H7,D4,10
HA,D5,C4,11
DK,S7,S8,15
CQ,HA,C8,18
H6,HT,D5,16
D7,C5,H8,8
S8,CK,SK,18
SQ,SJ,DQ,20
DK,C4,DT,20
C4,HT,C7,11
SA,D2,H6,11
H6,S9,SK,19
DK,S6,ST,16
S9,S3,S4,16
C7,ST,H3,10
C8,D7,H6,8
D3,HT,D3,10
DJ,S4,C9,10
C8,H8,D5,8
C3,S9,DA,11
CA,C3,S8,14
H5,ST,H8,13
CK,C5,S5,15
C5,D8,D2,10
DQ,H6,H7,13
S6,S3,D3,9
S2,D7,CA,11
C9,S3,H8,9
D8,H8,C5,8
C3,SK,SJ,20
C9,H2,C9,18
DT,H2,H9,11
S9,C4,S6,15
C3,CA,D6,14
SJ,CJ,D5,10
D2,S3,DJ,12
D9,CK,S4,10
H8,HJ,H2,20
H8,CJ,CT,20
C7,DQ,C3,10
DJ,S9,C5,10
HA,CA,DK,11
S8,D6,HA,11
H4,H3,CQ,10
D9,C8,C8,16
S6,S2,S5,13
S5,H2,C8,8
C9,SA,ST,21
C8,C7,C9,24
ST,C5,S5,15
H2,S8,C6,8
H5,S5,D8,8
HQ,HA,S7,21
SQ,CQ,CK,20
D3,S6,DT,13
DJ,DJ,S6,20
D9,H9,HJ,19
CJ,C7,D8,17
S6,D7,S5,11
H5,H6,DJ,11
C9,S3,H5,9
S5,H3,DT,10
H6,ST,C4,10
DA,S3,H8,11
D2,D2,ST,10
D6,S7,DT,16
SK,CK,C4,14
CJ,D7,CT,20
S5,S8,ST,23
HA,S9,S7,16
S9,HK,SJ,19
ST,DQ,D2,12
S3,DQ,DJ,20
CQ,S4,C8,18
D2,DT,CQ,12
CA,HK,DJ,11
D3,H9,D5,9
H4,HK,ST,14
CK,C3,C8,21
H3,DJ,C6,10
D8,HK,DQ,18
D2,CT,SQ,10
H8,SQ,S5,15
H6,H9,C4,15
S7,S9,C8,16
S2,D9,H3,9
D8,CQ,HJ,10
HA,C3,D5,11
CA,CT,CQ,31
DJ,D5,DK,25
CQ,H4,H8,12
C2,DK,D6,16
SQ,HQ,H2,12
S3,S3,S3,9
HA,C5,D3,11
SQ,H8,S7,17
H4,DK,S6,10
D3,C4,H4,4
HT,C9,H9,19
SQ,S8,HQ,18
CK,DJ,S9,10
DJ,CJ,C3,13
S4,CA,SQ,14
SQ,SK,S2,22
SQ,S7,D6,17
HK,C8,C8,16
SQ,C5,S8,18
CK,CQ,CJ,30
CT,CA,HJ,21
DQ,D5,S5,15
H6,HA,SA,17
S6,H6,HJ,16
H7,DA,C6,11
D6,S4,H4,6
HT,D4,D3,10
C3,C4,H8,8
S4,CT,SQ,14
H8,D6,C3,8
D7,HJ,C5,10
C9,HJ,HA,21
DT,H9,D8,18
S8,C5,HJ,10
S4,H3,S5,9
S6,H7,S6,12
CA,C3,C2,16
H4,H9,HK,23
H3,S5,S7,12
HK,H5,H9,24
H5,S5,CA,11
HK,D9,D3,12
CQ,CQ,DK,20
CJ,HQ,CT,20
HQ,HQ,D3,20
C3,SQ,C6,10
DK,S4,D7,17
HT,S6,DJ,10
D7,S4,D8,15
C3,S6,CT,13
S7,SA,SQ,28
D6,H3,DT,16
DT,H7,SA,11
H8,DT,H6,14
CT,DJ,S5,10
D5,D7,DQ,22
CJ,D4,CT,20
CK,S6,D8,10
HJ,D3,DK,13
DJ,S6,D7,17
D2,H7,S2,7
D9,HA,CK,11
D2,D2,C2,4
S8,S2,D7,10
H5,H5,C6,10
H6,H6,ST,12
SJ,HA,C6,11
CJ,C7,H3,17
SK,HJ,H7,17
CT,C2,SK,12
C8,C9,H3,17
C8,C6,ST,14
HJ,DJ,H7,17
DJ,H9,C5,10
H3,D2,C4,4
CQ,S4,S2,10
D2,DK,HT,12
HT,S8,S5,13
HA,H8,H3,22
D7,C7,D7,14
S7,SA,H3,18
C8,HJ,C5,13
H4,S6,S8,14
DT,S6,D3,13
CK,SJ,DK,10
S7,DJ,CQ,10
HT,CK,D2,10
H3,H6,HK,19
CJ,H6,C8,18
DT,HQ,H5,15
C6,H2,C9,15
H7,C5,H7,14
S5,DQ,SQ,15
SK,D9,D6,15
H3,H7,H5,15
S5,C7,S2,7
S5,DK,D2,12
CK,D8,D4,12
C8,D7,S5,8
S8,SA,S5,24
C9,H2,SA,11
CJ,H2,HT,12
SQ,C7,S2,12
SA,H4,D8,11
H4,S6,C4,6
CK,H2,C4,14
C9,H2,H8,10
D7,S3,D6,13
C3,DK,D6,16
H7,C8,DJ,10
H5,H6,D8,11
HK,CQ,H9,19
SK,CK,D7,10
S9,D7,C8,9
CK,D5,H5,10
CJ,D3,S5,10
C7,S5,H4,7
CT,H2,H7,10
C8,H5,C6,14
D8,C5,C8,13
SQ,SK,H5,20
C7,HK,D9,10
DT,H5,H7,12
D8,D7,SJ,15
D7,HQ,DA,18
HK,SK,CJ,10
S6,S4,H2,10
CT,D6,C7,17
DT,C8,C6,14
S8,S8,C5,16
S6,C4,SK,16
D3,HQ,HK,20
D3,S7,HA,11
S5,DA,HQ,11
C7,C7,C4,18
S9,SK,S2,21
D2,S9,SQ,19
HQ,H3,ST,13
CA,H3,S9,11
CJ,D5,HK,10
H8,H8,H9,25
DT,H8,C7,10
D5,CQ,HT,10
D4,S7,SJ,17
C9,DT,D2,12
D4,C9,HQ,10
H2,CQ,D9,10
H5,DK,S3,10
C6,S2,SQ,12
D5,S7,CT,10
DA,C6,CA,17
C6,H2,C9,15
C8,SA,C7,15
SQ,DA,CJ,11
D3,S6,CT,10
H7,H3,D4,10
D2,S7,D7,9
D7,C6,DA,18
ST,H7,C9,10
C2,SK,H3,10
H6,S3,CT,10
SQ,CA,S8,18
C6,H2,CJ,16
SA,D3,S8,19
HK,DK,H3,13
H4,C7,CQ,17
H6,HK,DK,16
H3,D6,H9,12
H3,HT,DA,13
SA,C3,S2,13
D3,H9,D7,10
HK,C5,HK,20
HK,CA,H4,14
D8,C4,H4,8
H8,HK,C5,18
S7,H3,CA,11
DK,D2,C5,12
C4,C3,DK,10
D6,H2,S3,6
D9,D8,S6,17
S8,S5,SA,24
HA,S3,SK,13
HA,S3,C8,11
DT,H3,SA,11
HK,DJ,S4,10
ST,H4,S7,17
D2,CA,SQ,11
S4,H8,HJ,18
H5,DQ,H9,14
C2,H9,S9,9
S3,H6,C8,8
S4,C8,SJ,14
CA,H9,DK,11
S5,H5,DK,10
H2,H3,D5,5
CQ,C8,H3,18
D7,H2,CT,10
S2,D8,SQ,12
SQ,H3,D4,10
DK,H4,S2,10
H5,DJ,CK,10
CJ,S8,D6,10
HT,D6,C8,10
S4,CK,CA,21
H7,HA,SK,18
DT,D3,DT,23
SK,C4,D5,10
S6,SJ,S2,18
SQ,S9,DJ,19
S7,D4,C3,7
H9,DQ,D2,12
C2,DK,ST,10
DQ,DA,H6,21
HJ,HK,C4,20
S8,D8,H9,9
HQ,H8,S4,18
C8,CK,HQ,18
DT,D7,S9,17
SA,HQ,D8,11
S8,D7,CK,10
CT,DA,D6,17
S2,D8,SJ,12
CJ,CK,SA,20
ST,H8,DK,10
HK,D3,D4,10
DJ,C2,D5,15
DA,C9,S3,11
D2,C4,S2,4
DK,DQ,CK,20
H9,CJ,D9,10
D4,DA,SK,15
C7,H3,DT,10
ST,D3,DQ,13
SA,HQ,HT,20
C3,HT,DT,10
C9,C7,D2,16
D7,C5,HA,11
CQ,S6,ST,16
S8,HQ,C4,10
D3,HA,C5,11
C4,S9,C6,10
H7,C6,H8,15
HT,D9,C2,10
H9,HJ,SQ,19
D8,D9,S6,17
D6,S9,DT,16
CK,C4,H2,14
D5,C8,D7,12
C2,H6,D9,9
C5,HQ,S7,10
S6,S7,D9,13
SA,HK,D3,11
C9,D6,DT,16
H7,CA,D9,11
C6,SK,H2,10
CJ,S2,H2,10
H4,H9,H8,21
SA,C3,S2,13
C2,D2,H6,6
DT,CJ,HQ,10
HK,S8,C8,10
C3,DK,H9,10
D3,C4,D2,5
D8,DQ,DJ,28
H8,S4,D4,8
DA,SJ,DJ,21
SA,H4,C9,11
SA,D8,SQ,21
DK,H6,S9,10
S8,H9,D7,9
HA,S4,C2,11
H5,HT,HA,26
DJ,SQ,S5,15
C3,D7,HJ,10
H5,H3,H5,13
SJ,D8,S3,13
CQ,C9,D9,19
C7,DQ,CK,17
SJ,C4,D8,10
D6,H3,C8,8
C6,S2,C4,10
C7,DQ,D2,12
D7,H6,H2,8
HT,H7,D5,17
D4,S6,DA,15
H4,H8,SA,12
HJ,D7,CA,11
SA,H7,S4,15
D9,D9,H7,18
H5,HA,C8,16
C7,C4,HK,11
C5,H6,D9,9
HT,S7,S6,13
C7,D6,DJ,16
D3,H5,H8,13
H6,HQ,H2,18
DJ,DK,H8,20
CK,DQ,SJ,10
C6,S3,C6,12
D5,S3,SA,14
HJ,SA,HT,20
CK,S7,S8,15
C4,HQ,D3,10
S8,C5,D3,8
CT,C2,DK,12
D3,S3,H2,3
S6,D2,D7,9
H9,H7,D8,16
H3,HK,S8,13
CK,H3,D8,10
C4,SK,DJ,10
D4,D9,C6,13
D9,D5,CT,14
DA,DT,C5,21
HA,H2,S8,13
SQ,H3,D7,10
H5,C5,D6,6
CT,S6,C8,18
HQ,C4,S2,10
SJ,HQ,SK,20
CQ,S7,C6,16
D6,CJ,H8,10
S3,CT,D2,10
H3,H2,C3,5
S7,HA,C4,11
SQ,CQ,DT,10
DK,S7,H5,10
HK,S6,C5,10
CT,C4,CK,24
CT,H3,S5,10
DT,S3,CA,11
H4,CQ,S3,10
H7,C3,D2,7
SK,HQ,H3,13
S5,SJ,DJ,15
SA,H7,CJ,11
D9,C4,S2,9
S4,S7,D4,11
D6,C2,C3,6
H4,DQ,S8,10
CT,CA,S5,21
C3,CJ,H3,13
C8,HQ,H7,17
H6,HT,D3,16
H6,HJ,D4,16
H6,H3,CQ,10
DK,C8,C3,11
D2,H8,DA,13
S4,SA,D5,15
D6,D6,SQ,12
S7,HA,ST,17
DQ,DT,D6,26
H7,CJ,SQ,10
SK,D9,C2,10
CQ,HA,S6,11
D7,C2,SQ,10
SQ,H4,DT,10
HA,ST,D4,11
H7,D2,S6,7
ST,S8,C8,18
DJ,C4,D7,17
CK,SJ,DK,10
H9,C3,S7,9
S6,CT,DQ,10
D2,S5,S3,8
C4,D4,H8,8
C5,S8,CK,15
H6,SJ,S8,18
C2,HK,SA,11
C6,DK,DT,20
C8,CQ,H9,18
CK,HQ,D6,10
H2,H5,CJ,10
D7,S4,CQ,10
HK,HJ,SA,20
SJ,CK,HQ,10
C5,CT,C4,19
C5,S8,DK,10
DA,DK,H3,21
H5,H3,C5,8
S8,C8,S5,13
S2,DK,DJ,20
SJ,D7,DA,18
H6,D3,D3,6
C6,C3,D5,9
CA,H8,S7,11
C4,H9,C9,13
S9,C4,CJ,14
SK,S7,CK,17
C9,H2,DQ,10
D9,S2,H6,9
DK,C5,CA,16
H5,H6,SK,11
S4,HT,S4,10
D5,DA,DQ,26
C8,SK,H2,10
C3,D5,D8,13
SJ,SA,H8,21
C9,DT,DQ,20
D7,HT,C5,10
D9,D2,CT,11
C8,CK,D7,18
C8,H7,D8,8
H3,HQ,H4,17
HQ,D2,HJ,20
D4,DT,D4,18
D8,SQ,ST,20
C6,HK,C5,11
SJ,S4,D2,14
ST,D4,DQ,14
S4,SJ,SJ,24
C4,CT,H7,14
DQ,CQ,DA,21
S3,C5,C3,8
S7,C6,S8,15
DT,HT,CK,10
D8,HT,SQ,10
HK,CQ,D4,10
S9,CQ,H3,10
C8,HQ,CK,18
H5,H2,HQ,17
SA,HA,DK,11
S4,D3,HK,10
S7,HT,ST,17
H8,DA,DK,21
S9,S4,C2,13
D7,S5,C3,7
C7,D4,DT,14
S6,CT,DJ,10
HK,HJ,D8,20
SJ,D8,ST,20
C4,H2,S2,4
SK,C3,D2,10
SJ,S5,DK,15
DA,C4,S9,11
C4,H9,C8,12
SK,SA,CA,21
S5,D7,D2,9
C7,C3,HT,10
S4,D5,D2,7
S3,D4,H4,4
DQ,S5,C2,10
C5,S2,D6,6
D9,HA,S8,11
D3,SK,CQ,10
HQ,C8,S8,10
D3,DA,SK,14
HT,D9,H9,19
CQ,S2,CT,20
D3,H5,C7,7
CK,H7,SK,10
SQ,S6,D5,16
H9,D3,S8,9
D3,D2,C7,7
C8,D7,C2,10
C3,HK,C2,10
S8,D9,S5,13
D6,D8,CA,14
C8,CA,DT,19
S7,D7,D2,9
ST,D4,DK,14
SQ,H5,SJ,20
DA,C4,S9,11
D9,HK,S6,10
HJ,S8,HA,21
DA,HA,D5,16
C7,C4,H9,11
HT,D7,S2,10
ST,HQ,DQ,10
H3,H5,C9,9
C6,HQ,D3,10
S4,S3,D3,7
CT,S9,H5,10
D9,S6,C6,9
H2,SK,CQ,10
CA,D7,DK,17
DA,CQ,CJ,20
C5,HT,H7,17
DT,S8,C4,10
HA,S2,DT,11
H6,S8,D3,8
HQ,C9,H8,18
S5,C4,S4,9
D4,D5,SQ,10
DA,H5,D7,18
C3,C6,HA,11
S7,CA,S5,12
C7,HK,HK,20
H5,DJ,CK,10
HQ,H4,CA,14
HA,D7,D8,15
SA,S3,D7,14
S9,CK,D6,10
HQ,CJ,C4,14
DK,C2,C7,10
S3,CJ,S2,10
DJ,S9,H3,10
S6,CK,S6,12
DQ,CT,S2,10
D4,C7,S6,7
S5,S7,CK,12
H7,D7,C4,7
S2,C5,CT,15
